QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20212,04679582,16,0,1,04,D,105,D,2021,D,,A,36,D,06,D,295,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2021,D,BUI
20212,04679872,16,0,5,01,D,105,D,2020,D,,A,36,D,10,D,420,D,3,D,,A,,A,1000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,SUB
20212,04679872,17,0,5,02,D,105,D,2019,D,,A,36,D,11,D,280,D,3,D,,A,,A,6000,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,6000,D,,A,D,,A,2019,D,SUB
20212,04680062,6,0,5,01,D,105,D,2019,D,,A,36,D,02,D,1000,D,3,D,,A,,A,,A,,A,,A,1000,D,1000,D,1000,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20212,04680252,12,0,5,01,D,105,D,2020,D,,A,36,D,10,D,319,D,3,D,,A,,A,3300,D,,A,,A,319,D,319,D,319,D,,A,,A,,A,3300,D,,A,D,,A,2020,D,MAZ
20212,04680292,15,0,1,01,D,105,D,2020,D,,A,36,D,08,D,535,D,3,D,,A,10000,D,,A,,A,,A,535,D,535,D,535,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20212,04681812,13,0,5,01,D,105,D,2021,D,,A,36,D,11,D,277,D,3,D,,A,,A,,A,,A,,A,277,D,277,D,277,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20212,04682042,15,0,5,01,D,105,D,2021,D,,A,36,D,02,D,202,D,3,D,,A,,C,,A,,A,,A,202,D,202,D,202,D,,A,,A,,A,,A,,A,D,,A,2021,D,MAZ
20212,04682072,16,0,5,01,D,105,D,2018,D,,A,36,D,11,D,289,D,3,D,,A,,A,2000,D,,A,,A,289,D,289,D,289,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,NIS
20212,04682072,17,0,5,02,D,105,D,2018,D,,A,18,D,10,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20212,04682162,19,0,5,01,D,105,D,2019,D,,A,36,D,11,F,1800,D,3,D,1800,D,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20212,04682162,20,0,5,02,D,105,D,2020,D,,A,36,D,01,F,1248,D,3,D,1248,D,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20212,04683002,12,0,5,01,D,105,D,2016,D,,A,36,D,08,D,312,D,3,D,,A,,A,300,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,300,D,,A,D,,A,2019,D,CHE
20212,04683002,13,0,5,02,D,105,D,2015,D,,A,36,D,07,D,330,D,3,D,,A,,C,,C,,A,,A,330,D,330,D,330,D,,A,,A,,A,,B,,A,D,,A,2018,D,CHE
20212,04683922,15,0,1,01,D,105,D,2018,D,,A,36,D,01,D,219,D,3,D,,A,,A,4000,D,,A,,A,219,D,219,D,219,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,TOY
20212,04684122,21,0,5,01,D,105,D,2018,D,,A,48,D,08,D,389,D,3,D,,A,,A,1200,D,,A,05,F,389,D,389,D,389,D,,A,,A,,A,1200,D,,A,D,,A,2018,D,HYU
20212,04684122,22,0,1,02,D,105,D,2021,D,,A,32,D,05,D,270,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,270,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,HYU
20212,04684522,21,0,5,01,D,105,D,2020,D,,A,30,D,05,D,440,D,3,D,,A,,A,,A,,A,,A,440,D,440,D,440,D,,A,,A,,A,,A,,A,D,,A,2020,D,SUB
20212,04684712,7,0,1,01,D,105,D,2015,D,,A,60,D,04,D,315,D,3,D,,A,,A,1000,D,,A,,A,315,D,315,D,315,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,HON
20212,04685102,21,0,5,01,D,105,D,2019,D,,A,36,D,04,D,530,D,3,D,,A,,A,2500,D,,A,,A,530,D,530,D,530,D,,A,,A,,A,2500,D,,A,D,,A,2019,D,JEE
20212,04685582,11,0,5,01,D,105,D,2019,D,,A,42,D,09,D,237,D,3,D,,A,,A,2500,D,,A,,A,237,D,237,D,237,D,,A,,A,,A,2500,D,,A,D,,A,2019,D,SUB
20212,04685892,10,0,1,01,D,105,D,2020,D,,A,36,D,03,D,650,D,3,D,,A,,A,3500,D,,A,,A,650,D,650,D,650,D,,A,,A,,A,3500,D,,A,D,,A,2020,D,MRB
20212,04686762,8,0,5,01,D,105,D,2018,D,,A,60,D,03,D,373,D,3,D,,A,8000,D,,A,,A,,A,373,D,373,D,373,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20212,04687322,17,0,5,01,D,105,D,2017,D,,A,60,D,02,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20212,04688692,10,0,5,01,D,105,D,2019,D,,A,36,D,02,F,,C,3,D,,A,,A,,A,,A,,A,609,F,609,F,609,F,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20212,04688692,11,0,5,02,D,105,D,2020,D,,A,36,D,03,F,750,D,3,D,,A,,A,,A,,A,,A,750,D,750,D,750,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20212,04689042,10,0,1,01,D,105,D,2020,D,,A,36,D,11,F,,C,3,D,,A,,A,,A,,A,,A,597,F,597,F,597,F,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20212,04690072,20,0,5,01,D,105,D,2018,D,,A,36,D,12,D,185,D,3,D,,A,,A,,A,,A,,A,185,D,185,D,185,D,,A,,A,,A,,A,,A,D,,A,2019,D,BUI
20212,04690292,11,0,1,01,D,105,D,2020,D,,A,36,D,04,D,220,D,3,D,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20212,04690292,12,0,1,02,D,105,D,2019,D,,A,36,D,06,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,BMW
20212,04735521,7,0,1,01,D,105,D,2019,D,,A,36,D,03,D,355,D,3,D,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20212,04736841,6,0,1,01,D,105,D,2018,D,,A,36,D,10,D,240,D,3,D,,A,,A,,C,,A,,A,240,D,240,D,240,D,,A,,A,,A,,B,,A,D,,A,2018,D,CHE
20212,04737131,17,0,1,01,D,105,D,2018,D,,A,36,D,12,D,278,D,3,D,,A,,A,,A,,A,02,D,278,D,278,D,,A,,A,,A,,A,,A,,A,D,2021,D,2018,D,FOR
20212,04737561,20,0,1,01,D,105,D,2020,D,,A,48,D,07,D,550,D,3,D,,A,,A,1000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,LEX
20212,04737591,14,0,1,01,D,105,D,2019,D,,A,48,D,04,D,356,D,3,D,,A,,A,,A,,A,,A,356,D,356,D,356,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20212,04737931,20,0,1,01,D,105,D,2018,D,,A,36,D,07,D,295,D,3,D,,A,,A,,A,,A,,A,295,D,295,D,295,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20212,04737931,21,0,1,02,D,105,D,2020,D,,A,36,D,12,D,609,D,3,D,,A,,A,,A,,A,,A,609,D,609,D,609,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOV
20212,04738964,11,0,1,01,D,105,D,2020,D,,A,48,D,01,D,,C,3,D,,A,,A,,A,,A,,A,208,F,208,F,208,F,,A,,A,,A,,A,,A,D,,A,2020,D,KIA
20212,04739311,12,0,1,01,D,105,D,2019,D,,A,36,D,09,D,295,D,3,D,,A,230,D,,A,,A,,A,295,D,295,D,295,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20212,04739784,9,0,1,01,D,105,D,2018,D,,A,36,D,01,D,312,D,3,D,,A,,A,,A,,A,,A,312,D,312,D,312,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20212,04739831,15,0,1,01,D,105,D,2020,D,,A,36,D,11,D,349,D,3,D,,A,,A,,A,,A,,A,349,D,349,D,349,D,,A,,A,,A,,A,,A,D,,A,2020,D,SUB
20212,04739891,6,0,1,01,D,105,D,2006,D,,A,,C,07,F,,C,,C,,A,,A,,A,,A,,A,365,F,365,F,365,F,,A,,A,,A,,A,,A,D,,A,2006,D,TOY
20212,04740341,9,0,1,01,D,105,D,2020,D,,A,42,D,11,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20212,04740441,6,0,1,01,D,105,D,2020,D,,A,36,D,03,D,250,D,3,D,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,D,,A,2021,D,NIS
20212,04740671,13,0,1,01,D,105,D,2021,D,,A,48,D,03,D,380,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,380,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,LEX
20212,04740811,24,0,1,01,D,105,D,2018,D,,A,36,D,02,D,365,D,3,D,,A,,A,2000,D,,A,01,D,365,D,,A,,A,,A,,A,,A,2000,D,,A,D,2021,D,2018,D,SUB
20212,04741001,26,0,1,01,D,105,D,2018,D,,A,36,D,11,D,500,D,3,D,,A,,A,1500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,JEE
20212,04741021,15,0,1,01,D,105,D,2018,D,,A,36,D,04,D,860,D,3,D,,A,,A,,C,,A,,A,860,D,860,D,860,D,,A,,A,,A,,B,,A,D,,A,2018,D,BMW
20212,04741021,16,0,1,02,D,105,D,2019,D,,A,39,D,11,D,815,D,3,D,,A,,A,,A,,A,,A,815,D,815,D,815,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOV
20212,04741021,17,0,1,03,D,105,D,2019,D,,A,36,D,06,D,299,D,3,D,,A,,A,2000,D,,A,,A,299,D,299,D,299,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,MIN
20212,04741571,17,0,1,01,D,105,D,2019,D,,A,36,D,06,D,256,D,3,D,,A,2000,D,6000,D,,A,,A,256,D,256,D,256,D,,A,,A,,A,6000,D,,A,D,,A,2020,D,NIS
20212,04742311,16,0,1,01,D,105,D,2019,D,,A,48,D,01,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2019,D,MRB
20212,04742741,9,0,1,01,D,105,D,2018,D,,A,36,D,04,D,280,D,3,D,,A,,A,,A,,A,,A,280,D,280,D,280,D,20,D,20,D,20,D,,A,,A,D,,A,2018,D,HON
20212,04742741,10,0,1,02,D,105,D,2020,D,,A,36,D,02,D,480,D,3,D,300,D,,A,,A,,A,,A,,A,180,D,180,D,,A,,A,,A,,A,,A,D,,A,2021,D,ALF
20212,04743621,7,0,1,01,D,105,D,2020,D,,A,36,D,06,F,235,D,3,D,,A,,A,,A,,A,,A,235,D,235,D,235,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20212,04743621,8,0,1,02,D,105,D,2020,D,,A,36,D,03,D,400,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,400,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,LEX
20212,04744181,12,0,1,01,D,105,D,2020,D,,A,,C,07,D,,C,3,D,,A,,A,,A,,A,,A,400,F,400,F,400,F,,A,,A,,A,,A,,A,D,,A,2020,D,LEX
20212,04744201,10,0,1,01,D,105,D,2020,D,,A,36,D,07,D,,C,3,D,,A,,C,,A,,A,,A,424,F,424,F,424,F,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20212,04744631,11,0,1,01,D,105,D,2020,D,,A,48,D,08,D,500,D,3,D,,A,,A,4000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,4000,D,,A,D,,A,2020,D,CHE
20212,04744711,21,0,1,01,D,105,D,2019,D,,A,36,D,02,D,707,D,3,D,,A,,A,3000,D,,A,,A,707,D,707,D,707,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,BMW
20212,04745501,9,0,1,01,D,105,D,2021,D,,A,36,D,11,D,370,D,3,D,,A,,A,,A,,A,,A,370,D,370,D,370,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20212,04746171,10,0,1,01,D,105,D,2019,D,,A,36,D,03,D,328,D,3,D,,A,2300,D,5500,D,,A,,A,328,D,328,D,328,D,,A,,A,,A,5500,D,,A,D,,A,2019,D,HYU
20212,04746231,20,0,1,01,D,105,D,2019,D,,A,36,D,12,D,898,D,3,D,,A,,C,,C,,A,,A,898,D,898,D,898,D,,A,,A,,A,,B,,A,D,,A,2019,D,LIN
20212,04746231,21,0,1,02,D,105,D,2018,D,,A,36,D,06,D,,C,3,D,,A,,C,,A,,A,,A,389,F,389,F,389,F,,A,,A,,A,,A,,A,D,,A,2018,D,AUD
20212,04746651,14,0,1,01,D,105,D,2019,D,,A,36,D,09,D,550,D,3,D,,A,,A,3000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,ACU
20212,04747481,17,0,1,01,D,105,D,2020,D,,A,36,D,12,D,555,D,3,D,,A,,A,,A,,A,,A,555,D,555,D,555,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20212,04747491,7,0,1,01,D,105,D,2020,D,,A,36,D,01,D,410,D,3,D,,A,,A,1000,D,,A,,A,410,D,410,D,410,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,TOY
20212,04748151,13,0,1,01,D,105,D,,C,,A,,C,11,F,755,D,,C,,A,,A,,A,,A,,A,755,D,755,D,755,D,,A,,A,,A,,A,,A,D,,A,2020,F,BMW
20212,04748151,14,0,1,02,D,105,D,,C,,A,,C,01,F,600,D,,C,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2020,F,BMW
20212,04748181,5,0,1,01,D,105,D,2019,D,,A,48,D,06,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20212,04748511,18,0,1,01,D,105,D,2020,D,,A,36,D,10,D,429,D,3,D,,A,,A,,A,,A,,A,429,D,429,D,429,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20212,04748511,19,0,1,02,D,105,D,2019,D,,A,36,D,11,D,349,D,3,D,,A,,A,,A,,A,,A,349,D,349,D,349,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20212,04748703,12,0,1,01,D,105,D,2020,D,,A,36,D,07,D,464,D,3,D,,A,5000,D,2500,D,,A,,A,464,D,464,D,464,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,SUB
20212,04748771,12,0,1,01,D,105,D,2019,D,,A,36,D,10,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2019,D,AUD
20212,04748971,26,0,1,01,D,105,D,2018,D,,A,36,D,08,D,465,D,3,D,,A,,A,,A,,A,,A,465,D,465,D,465,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20212,04749111,19,0,1,01,D,105,D,2021,D,,A,36,D,04,D,1780,D,3,D,,A,,A,1000,D,,A,,A,,A,1780,D,1780,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,POR
20212,04749111,20,0,1,02,D,105,D,2019,D,,A,36,D,08,F,377,D,3,D,,A,,A,1000,D,,A,,A,377,D,377,D,377,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,VOV
20212,04749941,10,0,1,01,D,105,D,2020,D,,A,36,D,01,D,361,D,3,D,,A,3000,D,1000,D,,A,,A,361,D,361,D,361,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,SUB
20212,04750241,14,0,1,01,D,105,D,2019,D,,A,36,D,02,F,394,D,3,D,,A,,A,2000,D,,A,,A,394,D,394,D,394,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,CHR
20212,04750241,15,0,1,02,D,105,D,2019,D,,A,36,D,06,F,230,D,3,D,,A,,A,2000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,CHE
20212,04750441,13,0,1,01,D,105,D,2021,D,,A,36,D,04,D,528,D,3,D,,A,,A,,A,,A,,A,,A,528,D,528,D,,A,,A,,A,,A,,A,D,,A,2021,D,VOK
20212,04750441,14,0,1,02,D,105,D,2018,D,,A,39,D,07,D,476,D,3,D,,A,,A,,A,,A,,A,476,D,476,D,476,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20212,04750501,15,0,1,01,D,105,D,2000,D,,A,36,D,10,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2000,D,BUI
20212,04750501,16,0,1,02,D,105,D,2019,D,,A,36,D,07,D,300,D,3,D,,A,1500,D,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,D,BUI
20212,04750641,22,0,1,01,D,105,D,2015,D,,A,36,D,02,D,400,D,3,D,,A,400,D,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20212,04750821,12,0,1,01,D,105,D,2021,D,,A,36,D,08,D,529,D,3,D,,A,,A,,A,,A,,A,529,D,529,D,529,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20212,04750821,13,0,1,02,D,105,D,2019,D,,A,36,D,06,D,599,D,3,D,,A,,A,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20212,04750901,10,0,1,01,D,105,D,2020,D,,A,39,D,02,D,450,D,3,D,,A,,C,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20212,04751221,11,0,1,01,D,105,D,2018,D,,A,36,D,08,D,280,D,3,D,,A,,A,2000,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,JEE
20212,04751611,4,0,1,01,D,105,D,,C,,A,,C,12,F,,C,3,D,,A,,A,,A,,A,,A,595,F,595,F,595,F,,A,,A,,A,,A,,A,D,,A,2019,F,NIS
20212,04751721,9,0,1,01,D,105,D,2015,D,,A,,C,02,D,300,D,3,D,,A,,C,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20212,04751844,8,0,1,01,D,105,D,2019,D,,A,36,D,08,D,325,D,3,D,,A,,C,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20212,04752331,7,0,1,01,D,105,D,2020,D,.05,D,36,D,04,D,475,D,3,D,,A,,A,1200,D,,A,,A,475,D,475,D,475,D,25,D,25,D,25,D,1200,D,,A,D,,A,2020,D,MRB
20212,04752611,10,0,1,01,D,105,D,2020,D,,A,60,D,03,D,564,D,3,D,,A,15000,D,,A,,A,,A,564,D,564,D,564,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20212,04753451,20,0,1,01,D,105,D,2019,D,,A,36,D,02,D,369,D,3,D,,A,,C,,A,,A,,A,369,D,369,D,369,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20212,04753611,22,0,1,01,D,105,D,2019,D,,A,36,D,07,D,553,D,3,D,,A,,A,2000,D,,A,,A,553,D,553,D,553,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,ACU
20212,04754231,10,0,1,01,D,105,D,2021,D,,A,36,D,03,D,480,D,3,D,,A,,A,6000,D,,A,,A,480,D,480,D,480,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,VOV
20212,04754311,17,0,1,01,D,105,D,2018,D,,A,36,D,12,D,281,D,3,D,,A,,A,,A,,A,,A,281,D,281,D,281,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20212,04754741,18,0,1,01,D,105,D,2018,D,.50,D,60,D,06,D,470,D,3,D,,A,,A,,A,,A,,A,470,D,470,D,470,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20212,04754781,13,0,1,01,D,105,D,2021,D,,A,24,D,11,D,372,D,3,D,,A,200,D,800,D,,A,,A,372,D,372,D,372,D,,A,,A,,A,800,D,,A,D,,A,2020,D,FOR
20212,04755001,15,0,1,01,D,105,D,2018,D,,A,36,D,09,D,349,D,3,D,,A,,A,,A,,A,,A,349,D,349,D,349,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20212,04756204,13,0,1,01,D,105,D,2021,D,,A,36,D,03,D,329,D,3,D,,A,,A,329,D,,A,,A,329,D,329,D,329,D,,A,,A,,A,329,D,,A,D,,A,2021,D,HON
20212,04756431,8,0,1,01,D,105,D,2018,D,,A,,C,01,D,380,D,3,D,,A,,A,3000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,TOY
20212,04757201,12,0,1,01,D,105,D,2020,D,,A,36,D,03,D,368,D,3,D,,A,,A,2000,D,,A,,A,368,D,368,D,368,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,HYU
20212,04757881,7,0,1,01,D,105,D,,C,,A,36,D,03,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,A,,A,2019,D,
20212,04758151,17,0,1,01,D,105,D,2018,D,,A,36,D,08,D,312,D,3,D,,A,,A,1000,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,HON
20212,04758611,17,0,1,01,D,105,D,2020,D,,A,36,D,01,D,360,D,3,D,,A,,A,400,D,,A,,A,360,D,360,D,360,D,,A,,A,,A,400,D,,A,D,,A,2019,D,VOV
20212,04758611,18,0,1,02,D,105,D,2018,D,,A,36,D,01,D,318,D,3,D,,A,,A,300,D,,A,,A,318,D,318,D,318,D,,A,,A,,A,300,D,,A,D,,A,2019,D,SUB
20212,04759261,11,0,1,01,D,105,D,2021,D,,A,36,D,06,D,550,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2021,D,AUD
20212,04760091,7,0,1,01,D,105,D,2013,D,,A,60,D,05,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2015,D,SCI
20212,04760661,12,0,1,01,D,105,D,2019,D,,A,36,D,05,D,319,D,3,D,,A,,A,200,D,,A,,A,319,D,319,D,319,D,,A,,A,,A,200,D,,A,D,,A,2019,D,CHE
20212,04761121,9,0,1,01,D,105,D,2018,D,,A,36,D,05,D,145,D,3,D,,A,,A,4000,D,,A,,A,145,D,145,D,145,D,,A,,A,,A,4000,D,,A,D,,A,2018,D,HON
20212,04761371,5,0,1,01,D,105,D,2015,D,,A,,C,06,D,240,D,3,D,,A,5000,D,1000,D,,A,,A,240,D,240,D,240,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,MAZ
20212,04761401,11,0,1,01,D,105,D,2018,D,,A,36,D,11,D,229,D,3,D,,A,,A,1500,D,,A,04,D,229,D,229,D,229,D,,A,,A,,A,1500,D,,A,D,2021,D,2018,D,HON
20212,04762091,33,0,1,01,D,105,D,2017,D,,A,36,D,12,D,185,D,3,D,,A,,A,1500,D,,A,,A,185,D,185,D,185,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,SMA
20212,04764241,10,0,1,01,D,105,D,2019,D,,A,36,D,04,D,100,D,3,D,,A,5000,D,5000,D,,A,,A,100,D,100,D,100,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,HON
20212,04764291,10,0,1,01,D,105,D,2019,D,,A,36,D,12,D,374,D,3,D,,A,2000,D,,A,,A,,A,374,D,374,D,374,D,,A,,A,,A,,A,,A,D,,A,2019,D,DOD
20212,04764491,20,0,1,01,D,105,D,2018,D,,A,36,D,11,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2018,D,SUB
20212,04764891,6,0,1,01,D,105,D,2021,D,.70,D,36,D,02,D,260,D,3,D,,A,1000,D,2500,D,,A,,A,260,D,260,D,260,D,,A,,A,,A,2500,D,,A,D,,A,2021,D,CHE
20212,04765291,10,0,1,01,D,105,D,2019,D,,A,39,D,07,D,670,D,3,D,,A,,A,2000,D,,A,,A,670,D,670,D,670,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,INF
20212,04765291,11,0,1,02,D,105,D,2018,D,,A,36,D,10,D,249,D,3,D,,A,,A,1000,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,TOY
20212,04765311,7,0,1,01,D,105,D,2018,D,,A,36,D,05,D,259,D,3,D,,A,,A,,A,,A,,A,259,D,259,D,259,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20212,04765381,10,0,1,01,D,105,D,2018,D,,A,36,D,07,D,236,D,3,D,,A,3000,D,,A,,A,,A,236,D,236,D,236,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20212,04765681,10,0,1,01,D,105,D,2021,D,,A,36,D,02,D,600,D,3,D,,A,15000,D,2000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,SUB
20212,04765702,14,0,1,01,D,105,D,2015,D,,A,,C,04,D,378,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,378,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,KIA
20212,04765751,17,0,1,01,D,105,D,2018,D,.50,D,36,D,12,D,648,D,3,D,,A,,A,,A,,A,,A,648,D,648,D,648,D,,A,,A,,A,,A,,A,D,,A,2018,D,AUD
20212,04767691,20,0,1,01,D,105,D,2019,D,,A,39,D,07,D,364,D,3,D,,A,,A,,A,,A,,A,364,D,364,D,364,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20212,04767841,19,0,1,01,D,105,D,2018,D,,A,36,D,12,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20212,04767841,20,0,1,02,D,105,D,2019,D,,A,36,D,12,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20212,04768111,10,0,1,01,D,105,D,,C,,A,,C,06,F,,C,,C,,A,,A,,A,,A,,A,275,F,275,F,275,F,15,F,15,F,15,F,,A,,A,A,,A,2021,F,
20212,04768121,11,0,1,01,D,105,D,2018,D,,A,52,D,05,D,418,D,3,D,,A,,A,,A,,A,,A,418,D,418,D,418,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHR
20212,04768171,22,0,1,01,D,105,D,2021,D,,A,36,D,05,D,355,D,3,D,,A,17500,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,D,,A,2021,D,TOY
