QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20213,04747132,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747172,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747192,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747292,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747322,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747352,78,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04747372,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747422,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747442,42,0,1,,A,,A,,A,,A,,A,,A,,A,425,D,,A,,A,,A,,A,,A
20213,04747462,22,0,1,,A,,A,,A,,A,64,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747482,57,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20213,04747492,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747502,37,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04747512,42,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20213,04747552,32,0,1,,A,,A,,A,,A,,A,,A,,A,360,F,,A,,A,,A,,A,,A
20213,04747612,24,0,1,,A,,A,,A,150,D,300,D,,A,39,D,300,D,,A,,A,,A,286,D,,A
20213,04747622,31,0,1,,A,,A,,A,,A,,A,,A,36,D,160,D,,A,,A,,A,,A,,A
20213,04747662,21,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04747672,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,,A
20213,04747702,16,0,1,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747722,55,0,1,,A,,A,,A,,A,,A,128,D,,A,250,D,,A,,A,,A,,A,,A
20213,04747732,32,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04747742,31,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20213,04747772,33,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20213,04747792,21,0,1,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747812,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747822,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747832,10,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20213,04747852,39,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20213,04747862,22,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04747873,19,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04747882,42,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20213,04747902,23,0,1,150,D,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04747952,34,0,1,,A,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A
20213,04747972,33,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20213,04748022,23,0,1,,A,,A,,A,,A,100,D,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04748042,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748092,37,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20213,04748232,45,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04748242,32,0,1,,A,5,D,,A,,A,,A,15,D,,A,250,D,,A,,A,,A,,A,,A
20213,04748262,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748302,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748313,12,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20213,04748322,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748342,35,0,1,,A,,A,,A,,A,,A,,A,,A,875,D,,A,,A,,A,,A,,A
20213,04748402,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748432,43,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04748472,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748512,60,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20213,04748532,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748612,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748622,54,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04748704,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748712,46,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20213,04748752,31,0,1,,A,,A,,A,,A,,A,100,D,45,D,140,D,,A,,A,,A,,A,,A
20213,04748762,16,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04748772,44,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20213,04748792,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748822,56,0,1,,A,,A,,A,150,D,,A,210,D,15,D,75,D,,A,,A,,A,,A,,A
20213,04748842,30,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04748852,29,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748882,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04748942,13,0,1,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,858,D,,A
20213,04748992,57,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20213,04749072,21,0,1,10,D,,A,,A,,A,20,D,,A,720,D,360,D,,A,,A,,A,,A,,A
20213,04749082,82,0,1,,A,,A,,A,,A,,A,150,D,,A,260,D,,A,40,D,,A,,A,,A
20213,04749092,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749112,53,0,1,,A,,A,,A,600,D,,A,100,D,,A,1200,D,,A,,A,,A,,A,,A
20213,04749122,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749152,33,0,1,,A,,A,,A,,A,,A,,A,,A,20,F,,A,,A,,A,,A,,A
20213,04749202,27,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20213,04749222,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749242,16,0,1,,A,,A,,A,20,D,45,D,,A,,A,125,D,,A,,A,,A,,A,,A
20213,04749252,16,0,1,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749312,31,0,1,,A,,A,15,D,,A,,A,,A,,A,95,D,,A,,A,,A,,A,,A
20213,04749332,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749352,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749362,18,0,1,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A
20213,04749372,23,0,1,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,,A,,A,,A
20213,04749392,57,0,1,,A,,A,,A,,A,,A,,A,,A,145,D,,A,,A,,A,,A,,A
20213,04749422,34,0,1,,A,,A,,A,,A,,A,150,D,,A,550,D,,A,,A,,A,,A,,A
20213,04749432,32,0,1,,A,,A,,A,,A,,A,,A,21,D,,A,,A,,A,,A,,A,,A
20213,04749452,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749482,45,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04749492,35,0,1,,A,,A,,A,,A,,A,,A,48,D,225,D,,A,,A,,A,,A,,A
20213,04749542,19,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20213,04749562,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749572,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749592,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749692,37,0,1,,A,,A,,A,,A,,A,200,D,30,D,105,D,,A,,A,,A,,A,,A
20213,04749702,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749722,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749782,29,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04749802,39,0,1,,A,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749862,51,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20213,04749882,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749892,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04749902,76,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20213,04749923,56,0,1,,A,,A,,A,,A,,A,,A,75,D,600,D,,A,,A,,A,,A,,A
20213,04749952,14,0,1,,A,,A,,A,,A,48,D,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04750002,43,0,1,,A,,A,,A,90,D,,A,,A,,A,110,D,,A,,A,,A,,A,,A
20213,04750022,51,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20213,04750052,107,0,1,,A,,A,,A,,A,,A,,A,108,D,110,D,,A,,A,,A,,A,,A
20213,04750102,41,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04750172,20,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04750192,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,,A
20213,04750202,52,0,1,,A,,A,,A,,A,,A,36,D,,A,300,D,,A,,A,,A,,A,,A
20213,04750242,48,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04750252,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750282,39,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20213,04750302,47,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04750322,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750332,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750342,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750382,22,0,1,,A,,A,,A,30,D,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04750412,31,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04750432,19,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20213,04750442,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750472,26,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04750482,36,0,1,,A,,A,,A,40,D,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20213,04750502,43,0,1,,A,,A,,A,,A,,A,,A,,A,550,D,,A,,A,,A,,A,,A
20213,04750512,79,0,1,,A,,A,,A,,A,,A,,A,36,D,175,D,,A,,A,,A,,A,,A
20213,04750522,35,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20213,04750562,58,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04750572,27,0,1,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A
20213,04750602,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750624,14,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20213,04750642,41,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04750652,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750692,31,0,1,,A,,A,,A,,A,,A,,A,,A,14,D,,A,,A,,A,,A,,A
20213,04750712,53,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20213,04750732,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750782,22,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20213,04750832,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750842,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750852,46,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A
20213,04750862,42,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20213,04750872,48,0,1,,A,,A,,A,,A,,A,,A,,A,95,D,,A,,A,,A,,A,,A
20213,04750882,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04750932,38,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20213,04750972,34,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20213,04750992,20,0,1,6,D,,A,,A,,A,54,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751012,47,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20213,04751042,28,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04751092,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751102,47,0,1,,A,,A,,A,,A,,A,,A,30,D,25,D,,A,,A,,A,,A,,A
20213,04751132,33,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20213,04751162,31,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20213,04751172,13,0,1,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A
20213,04751182,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751222,58,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20213,04751252,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751274,23,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04751312,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751332,18,0,1,2,D,,A,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751352,31,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04751432,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751452,27,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04751462,41,0,1,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A
20213,04751482,46,0,1,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,,A,,A,,A
20213,04751522,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751532,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751542,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751602,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751612,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751632,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751642,29,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04751652,33,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04751672,19,0,1,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751712,20,0,1,,A,,A,3,D,,A,30,D,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04751732,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751744,17,0,1,,A,,A,,A,180,D,40,D,20,D,48,D,100,D,,A,250,D,,A,45,D,,A
20213,04751792,40,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20213,04751832,27,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20213,04751852,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751872,34,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04751882,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751892,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,53,0,1,,A,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A
20213,04751962,51,0,1,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A
20213,04751982,39,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04752022,23,0,1,,A,,A,,A,,A,,A,,A,,A,44,D,,A,,A,,A,,A,,A
20213,04752044,14,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04752062,45,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04752074,47,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20213,04752093,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752122,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752134,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752142,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752152,23,0,1,,A,,A,,A,,A,,A,,A,42,D,,A,,A,,A,,A,,A,,A
20213,04752162,41,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20213,04752172,17,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04752222,26,0,1,,A,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A
20213,04752232,37,0,1,,A,,A,,A,,A,20,D,,A,60,D,,A,,A,,A,,A,,A,,A
20213,04752352,35,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20213,04752364,25,0,1,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A
20213,04752382,28,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04752402,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752412,36,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20213,04752422,85,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04752442,29,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20213,04752452,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752462,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752472,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752534,37,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04752552,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752562,29,0,1,,A,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A
20213,04752572,36,0,1,,A,,A,,A,,A,,A,,A,45,D,300,D,,A,,A,,A,,A,,A
20213,04752592,72,0,1,,A,,A,,A,41,D,,A,,A,,A,184,D,,A,,A,,A,,A,,A
20213,04752602,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,390,D,,A
20213,04752622,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752632,17,0,1,10,D,,A,,A,60,D,30,D,,A,,A,300,D,,A,,A,,A,381,D,,A
20213,04752652,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752702,13,0,1,,A,,A,,A,,A,100,D,,A,,A,100,D,,A,,A,,A,210,D,,A
20213,04752732,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752772,28,0,1,,A,,A,,A,,A,30,D,,A,36,D,90,D,,A,,A,,A,,A,,A
20213,04752812,20,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04752844,31,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20213,04752862,33,0,1,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A
20213,04752882,21,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20213,04752922,20,0,1,,A,,A,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752942,24,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20213,04753032,48,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20213,04753082,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753122,18,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04753132,32,0,1,,A,,A,,A,,A,30,D,,A,,A,30,D,,A,,A,,A,,A,,A
20213,04753153,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20213,04753192,40,0,1,,A,,A,,A,,A,,A,,A,,A,185,D,,A,,A,,A,,A,,A
20213,04753202,29,0,1,,A,,A,,A,,A,,A,,A,,A,22,D,,A,,A,,A,,A,,A
20213,04753222,30,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20213,04753252,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753272,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753332,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753342,37,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20213,04753362,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04753412,23,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20213,04753422,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753432,18,0,1,,A,,A,,A,100,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A
20213,04753442,42,0,1,,A,,A,,A,,A,,A,150,D,,A,360,D,,A,,A,,A,,A,,A
20213,04753452,38,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20213,04753482,43,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20213,04753502,35,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20213,04753522,25,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20213,04753542,37,0,1,,A,,A,,A,,A,,A,,A,75,D,300,D,,A,,A,,A,,A,,A
20213,04753552,55,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20213,04753602,27,0,1,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,58,0,1,,A,,A,,A,,A,,A,,A,,A,650,D,,A,,A,,A,72,D,,A
20213,04753632,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,80,0,1,,A,,A,,A,,A,,A,,A,,A,383,D,,A,,A,,A,,A,,A
20213,04753722,24,0,1,,A,,A,,A,1130,D,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20213,04753752,29,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20213,04753802,45,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20213,04753882,25,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20213,04753942,49,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20213,04753952,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753962,50,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20213,04754002,32,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20213,04754042,37,0,1,,A,,A,,A,,A,120,D,,A,,A,1184,D,,A,,A,,A,,A,,A
20213,04754052,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
